Object Name,Object Type,Location,Cluster Location,SLA Domain,Protected On,Total Local Storage (GB),Total Archive Storage (GB),Local Storage Growth (MB/day),Archive Storage Growth (MB/day)
ADS-SolarWinds,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AGO-Crusher,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,Unprotected,9/13/2018 16:48,0,0,-11328.8,0
AGO-Kirk,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,7/27/2018 14:37,24.3,0,4.7,0
AGO-Pike,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,7/27/2018 14:37,13.2,0,13.3,0
AGO-R2D2,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,7/27/2018 14:37,41.7,0,25.3,0
AGO-Scotty,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,7/27/2018 14:37,58.6,0,658.6,0
AGO-Troy,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,7/27/2018 14:37,7047.9,0,39991.8,0
AGO-Voyager,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,7/27/2018 14:37,313.1,0,284.8,0
AGR-DBProd2008,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,31.4,0,-5.3,0
AGR-DBProd2012,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,619.9,0,-1611.1,0
AGR-DBTest2008,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,79.3,0,9.7,0
AGR-DBTest2012,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,98.4,0,10.4,0
AGR-IFProd2008,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,45.9,0,-80.9,0
AGR-INDB2012,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,22.2,0,82.1,0
AGR-Milk,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,77.8,0,2.5,0
AGR-OFProd2012,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,33,0,9.4,0
AGR-OFWQ2012,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,51.8,0,143.7,0
AGR-ProdDB02,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,61,0,13.6,0
AGR-Test2012,vSphere VM,eagptvvc01.ea.dii.state.vt.us,Remote,TV Two Weeks,8/17/2018 10:25,48.3,0,-0.6,0
AHS-2008DEV1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-2008DEV1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-2008DEV2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-2008DEV2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-2008DEV32B,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-2008DEV32B,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-AFGPRINT-Dev,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-AFGPRINT-Dev,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-AFGPRINT-Prod1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-AFGPRINT-Prod1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-APEX2k8,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-APEX2k8,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-APP01D,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-APP01D,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-APP01P,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-APP01P,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-APP01T,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-APP01T,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-APP02P,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-APP02P,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-DEV-1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-DEV-1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ARTHIXPROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ARTHIXPROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ARTHIXTEST1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ARTHIXTEST1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-10,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-10,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-4,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-4,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-5,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-5,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-6,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-6,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-7,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-7,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-8,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-8,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-ART-PROD-9,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-ART-PROD-9,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-APPDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-APPDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-DBDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-DBDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFISDB-Dev3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFISDB-Dev3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFISHELP,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFISHELP,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-HELP-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-BFIS-HELP-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-INTEGRATION,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-INTEGRATION,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-Integration-Prod,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-Integration-Prod,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-INTEGRATION-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-BFIS-INTEGRATION-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-OEMDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-OEMDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-OEMDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-OEMDev2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-REPORT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-REPORT,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-REPORT-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-BFIS-REPORT-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFISWL-Dev3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFISWL-Dev3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-Workstation-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-BFIS-Workstation-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BFIS-Workstation-Special2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BFIS-Workstation-Special2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BODEV2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BODEV2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BOPROD,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BOPROD,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BOPROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BOPROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BOTEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BOTEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-BOTEST2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-BOTEST2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CAWEB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CAWEB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDDB3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CDDB3,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDDB3_clone,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CDDB3_clone,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-OEM-TEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CDD-OEM-TEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-ORA-PROD,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CDD-ORA-PROD,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-ORA-PROD-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-CDD-ORA-PROD-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-WL-PROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CDD-WL-PROD1,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-WL-PROD1-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-CDD-WL-PROD1-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-WL-PROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CDD-WL-PROD2,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CDD-WL-PROD2-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,5/30/2018 8:22,0,0,0,0
AHS-CDD-WL-PROD2-Special,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CFAPPTEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CFAPPTEST,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CHARON,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CHARON,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX01,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX02,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX03,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX04,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX04,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX05,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX05,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX06,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX06,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX07,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX07,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX08,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX08,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX08LICDB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,NL Two Weeks,12/26/2017 15:37,27.1,0,21,0
AHS-CTX08LICDB,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX09,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX09,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX10,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX10,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX11,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX11,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX12,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX12,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX13,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX13,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX14,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX14,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTX15,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTX15,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTXAspen,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTXAspen,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTXIE801,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTXIE801,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTXIE802,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTXIE802,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTXIE803,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTXIE803,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTXIE804,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTXIE804,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
AHS-CTXIE805,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Local,Unprotected,,0,0,0,0
AHS-CTXIE805,vSphere VM,eagpvmvc01.ea.dii.state.vt.us,Remote,Unprotected,,0,0,0,0
