"Object Name","Object Type","Location","Cluster Location","SLA Domain","Protected On","Total Local Storage (GB)","Total Archive Storage (GB)","Local Storage Growth (MB/day)","Archive Storage Growth (MB/day)"
"Generic Linux excluding basic ephemeral dirs","Linux Fileset","dbfmuat2rac01.erp.state.vt.us","Remote","NL Two Weeks","2018-07-24 09:48:33","26.5","0.0","87.3","0.0"
"Generic Linux excluding basic ephemeral dirs","Linux Fileset","dbfmuat2rac02.erp.state.vt.us","Remote","NL Two Weeks","2018-07-24 09:49:02","20.6","0.0","17.1","0.0"
"OmniStackVC-10-246-16-100","vSphere VM","eagmnlvca.ea.dii.state.vt.us","Remote","Unprotected","2018-01-09 08:04:52","0.0","0.0","0.0","0.0"
"eagmnlepsc","vSphere VM","eagmnlvca.ea.dii.state.vt.us","Remote","NL Two Weeks","2018-01-09 09:16:59","5.5","0.0","-7.5","0.0"
"EAGMDC02","vSphere VM","eagmnlvca.ea.dii.state.vt.us","Remote","NL Two Weeks","2018-01-09 09:17:00","26.4","0.0","12.0","0.0"
"eagmtvjmp01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvvc01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvdb01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvvum01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvvsn01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvvsn02.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmsiogw01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagptvpsc01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagptvvc01.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagptvpsc02.ea.dii.state.vt.us","vSphere VM","eagmtvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvvca","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:52","14.4","0.0","-1.3","0.0"
"eagmsecret01","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-03-12 16:14:05","28.9","0.0","25.5","0.0"
"eagmwsus01","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-03-27 12:05:29","431.1","0.0","2134.7","0.0"
"eagmtvrubrikproxy","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-12 09:48:17","2.8","0.0","7.6","0.0"
"OmniStackVC-10-216-16-102","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","Unprotected","2018-01-09 07:59:26","0.0","0.0","0.0","0.0"
"eagwphaightv","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-05-02 11:52:54","2.1","0.0","8.5","0.0"
"eagpvrops02","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-05-03 16:07:27","112.8","0.0","-46.1","0.0"
"OmniStackVC-10-216-16-105","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","Unprotected","2018-01-09 07:59:26","0.0","0.0","0.0","0.0"
"eagpvrops03","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-05-16 10:54:37","111.2","0.0","42.2","0.0"
"eagwaschwartztv","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-06-26 14:56:28","42.9","0.0","-45.5","0.0"
"ASR-CENTOS7-00","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagwphaigh01","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"eagmtvvra01.ea.dii.state.vt.us","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-04 14:46:10","7.0","0.0","1166.6","0.0"
"eagmtviaas01.ea.dii.state.vt.us","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-04 15:42:43","23.4","0.0","3899.0","0.0"
"eagmtvlcm01.ea.dii.state.vt.us","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-12-04 15:42:43","5.0","0.0","834.1","0.0"
"eagmemcmon-4.1","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:52","4.8","0.0","-0.1","0.0"
"eagpvhield03","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:51","3.8","0.0","-0.8","0.0"
"eagmesrs","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:51","5.7","0.0","-0.8","0.0"
"eagptvpsc03","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 17:37:06","4.5","0.0","-1.6","0.0"
"EAGMDC01","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:52","35.0","0.0","267.7","0.0"
"eagwdgwozdztv","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:52","103.0","0.0","825.0","0.0"
"eagptvvc02","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-23 17:57:51","8.9","0.0","-14.4","0.0"
"eagmtvepsc","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-01-09 13:06:51","7.6","0.0","0.0","0.0"
"eagwjhosfordtv","vSphere VM","eagmtvvca.ea.dii.state.vt.us","Local","TV Two Weeks","2018-02-06 11:24:59","25.3","0.0","0.0","0.0"
"eagwjheintz","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:38","108.2","0.0","1615.1","0.0"
"EAGMLM","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:38","16.0","0.0","-0.0","0.0"
"eagmutlppath02","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:39","0.7","0.0","-0.0","0.0"
"eagmsplunk01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:37","217.9","0.0","99.0","0.0"
"eagpvmvcdb01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:36","317.4","0.0","-1169.5","0.0"
"eagpvmvc01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:37","127.3","0.0","-138.2","0.0"
"eagpvmvcweb","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:39","37.2","0.0","18.6","0.0"
"eagmutlwsus","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:36","192.9","0.0","-0.0","0.0"
"eagmmail01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:38","56.4","0.0","74.1","0.0"
"eagwjhosford","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:38","48.2","0.0","137.0","0.0"
"eagwdgwozdz","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:39","76.1","0.0","288.5","0.0"
"eagmscrt01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:37","33.3","0.0","1.7","0.0"
"eagpvrops01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 12:05:21","147.3","0.0","-0.0","0.0"
"eagwclund","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:36","72.2","0.0","40.6","0.0"
"eagmxms01-old","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","Unprotected","2018-02-16 12:30:13","0.0","0.0","0.0","0.0"
"eagmesrsve01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 12:05:21","1.2","0.0","-1.5","0.0"
"eagmbrocadesan","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:38","17.7","0.0","3.3","0.0"
"eagmvraut01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 12:05:21","69.3","0.0","206.0","0.0"
"eagmvrbiz01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 12:05:21","16.7","0.0","2.9","0.0"
"eagmvrin01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 12:05:21","3.1","0.0","1.0","0.0"
"eagmiaas01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:39","19.0","0.0","76.5","0.0"
"eagmpassmgmt","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:39","41.7","0.0","-22.2","0.0"
"eagmnlvca","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:35","11.2","0.0","-5.6","0.0"
"eagwjheintz2","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2018-08-13 10:50:33","20.7","0.0","-30.6","0.0"
"eagwkneas","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2018-08-14 10:38:35","13.7","0.0","0.1","0.0"
"eagmvmvc01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 09:19:35","84.0","0.0","-214.9","0.0"
"eagmxms01-fail","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2018-11-21 14:58:48","7.1","0.0","374.8","0.0"
"eagmxms01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2018-11-29 12:29:27","10.0","0.0","832.3","0.0"
"eagwmlapera","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:37","46.2","0.0","-2.5","0.0"
"eagmutlsep01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:39","231.4","0.0","55.3","0.0"
"eagpdc02","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 09:19:35","28.7","0.0","-32.5","0.0"
"eagpdc01","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-09 09:19:35","33.8","0.0","-14.7","0.0"
"eagpvshield02","vSphere VM","eagmvmvc01.ea.dii.state.vt.us","Remote","NL Two Weeks","2017-10-11 14:55:35","12.8","0.0","-17.4","0.0"
"Call-DC01-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 06:04:49","56.8","0.0","1210.2","0.0"
"Call-DC02-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 06:04:48","23.5","0.0","-758.1","0.0"
"Call-DB01-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 07:35:36","32.1","0.0","-421.5","0.0"
"Call-DB2-VOIP-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 07:35:36","24.0","0.0","124.6","0.0"
"Call-HS3-VOIP-01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 07:35:36","13.4","0.0","-337.2","0.0"
"ERP-BIDEVAPP01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"EAG-PFSENSE-ANR01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 13:08:10","0.2","0.0","0.1","0.0"
"EAG-PFSENSE-ANR02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-04 14:08:59","0.7","0.0","0.0","0.0"
"ERP-BUDDBDEV01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"JUD-OP-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-05 11:49:57","38.9","0.0","69.5","0.0"
"JUD-OP-DB02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-05 11:49:57","67.1","0.0","199.0","0.0"
"JUD-DR-OP-DB01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-05 11:49:56","23.5","0.0","0.1","0.0"
"EDU-SQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ERP-NVISION","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-07 07:14:46","18.2","0.0","-174.0","0.0"
"AHSORAD01D","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"EAG-PFSENSE-AHS01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-10 14:29:08","0.6","0.0","0.4","0.0"
"ANR-SATURN","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-10 15:28:58","5168.4","0.0","3491.1","0.0"
"EAG-PFSENSE-C2TEST01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-11 10:32:15","0.9","0.0","0.4","0.0"
"EAG-PFSENSE-C2TEST02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-11 11:44:12","0.4","0.0","-0.2","0.0"
"vShield-Edge-DII-0","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"vShield-Edge-DII-1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"EDU-EDE-DEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 09:33:45","13.7","0.0","2.5","0.0"
"EDU-EDE-SQLDEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 09:33:47","17.7","0.0","0.3","0.0"
"EDU-EDE-SQLPRD","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 09:33:46","16.5","0.0","0.1","0.0"
"ENT-VPN01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 10:34:34","22.6","0.0","-733.0","0.0"
"AHSORAD01T","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"AHSORAD01P","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"EDU-VTCLIM","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 14:36:17","13.0","0.0","82.2","0.0"
"ScaleIO-10.216.34.212","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"EAG-PFSENSE-AHS02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-12 14:37:28","0.6","0.0","0.3","0.0"
"EAG-PFSENSE-ACCD01","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-13 13:48:48","0.2","0.0","-0.2","0.0"
"EAG-PFSENSE-ACCD02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-17 12:25:15","0.2","0.0","0.0","0.0"
"ACCD-SQL-Prod-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-SQL-QA-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-CVT-PROD-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-CMS-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-CDS-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-DHCD-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCDDEV-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-CVT-QA-PFS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ANR-TestSearch","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:38","19.5","0.0","-76.5","0.0"
"ANR-TestDev","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:38","34.5","0.0","98.8","0.0"
"ANR-TestCapture","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:38","26.2","0.0","47.3","0.0"
"ANR-MARS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:38","92.1","0.0","75.4","0.0"
"ANR-TestSP","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:38","294.5","0.0","2531.6","0.0"
"ANR-testweb","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:39","211.4","0.0","59.4","0.0"
"ANR-TestSQL","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:20:21","387.3","0.0","-469.0","0.0"
"ANR-TestApps","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-23 15:00:38","33.1","0.0","44.2","0.0"
"Vshield-Edge-eamigtest-0","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"Vshield-Edge-eamigtest-1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"ACCD-CDS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:19","55.6","0.0","99.2","0.0"
"ACCD-CVT-PROD","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:19","21.6","0.0","92.7","0.0"
"ACCD-DHCD","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:19","628.9","0.0","82.5","0.0"
"ACCDDEV","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:20:56","98.3","0.0","43.4","0.0"
"ACCD-CMS","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:19","75.0","0.0","-982.9","0.0"
"ACCD-CVT-QA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:44","22.2","0.0","40.0","0.0"
"ACCD-SQL-Prod","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:19","189.4","0.0","103.3","0.0"
"ACCD-SQL-QA","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-09-24 03:21:44","117.4","0.0","-113.0","0.0"
"ERP-PSRECCAT02","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Day","2018-10-22 16:29:32","8743.8","0.0","-1932.3","0.0"
"vShield-Edge-EX-0","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"vShield-Edge-EX-1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","Unprotected","","0.0","0.0","0.0","0.0"
"PSD-ProEcrtWeb1","vSphere VM","eagptvvc01.ea.dii.state.vt.us","Local","TV Two Weeks","2018-07-06 09:28:24","26.7","0.0","-11.3","0.0"
